Time,Actual,Predicted
389,-2.638097072885139,
390,-2.617714440164593,
391,-2.59730597165936,
392,-2.576871868792738,
393,-2.55641233324112,
394,-2.535927566931815,
395,-2.5154177720412427,
396,-2.4948831509927527,
397,-2.4743239064547873,
398,-2.4537402413388127,
399,-2.4331323587972493,
400,-2.4125004622216215,
401,-2.3918447552403754,
402,-2.3711654417170447,
403,-2.3504627257480597,
404,-2.329736811660914,
405,-2.3089879040119685,
406,-2.2882162075845844,
407,-2.267421927387046,
408,-2.246605268650456,
409,-2.2257664368268792,
410,-2.204905637587125,
411,-2.1840230768189093,
412,-2.163118960624627,
413,-2.1421934953195128,
414,-2.121246887429415,
415,-2.1002793436889204,
416,-2.079291071039244,
417,-2.0582822766261173,
418,-2.0372531677979056,
419,-2.016203952103376,
420,-1.9951348372898376,
421,-1.9740460313009005,
422,-1.9529377422746124,
423,-1.931810178541217,
424,-1.910663548621263,
425,-1.889498061223474,
426,-1.8683139252426186,
427,-1.847111349757613,
428,-1.8258905440292703,
429,-1.804651717498424,
430,-1.7833950797836695,
431,-1.7621208406794873,
432,-1.7408292101539806,
433,-1.7195203983469711,
434,-1.6981946155678518,
435,-1.6768520722934417,
436,-1.655492979166075,
437,-1.6341175469913294,
438,-1.6127259867361392,
439,-1.5913185095265194,
440,-1.569895326645676,
441,-1.548456649531727,
442,-1.527002689775784,
443,-1.5055336591197932,
444,-1.484049769454371,
445,-1.462551232816884,
446,-1.4410382613891608,
447,-1.4195110674955922,
448,-1.397969863600843,
449,-1.3764148623079482,
450,-1.3548462763560183,
451,-1.333264318618315,
452,-1.311669202100072,
453,-1.2900611399363218,
454,-1.2684403453899638,
455,-1.2468070318494622,
456,-1.2251614128269366,
457,-1.2035037019558605,
458,-1.1818341129891445,
459,-1.1601528597968347,
460,-1.1384601563641712,
461,-1.1167562167894034,
462,-1.0950412552816045,
463,-1.0733154861587266,
464,-1.0515791238452907,
465,-1.0298323828704659,
466,-1.0080754778657592,
467,-0.9863086235630861,
468,-0.964532034792463,
469,-0.9427459264800536,
470,-0.9209505136459769,
471,-0.899146011402108,
472,-0.8773326349501317,
473,-0.855510599579217,
474,-0.8336801206640926,
475,-0.8118414136627231,
476,-0.7899946941143788,
477,-0.7681401776373132,
478,-0.7462780799268046,
479,-0.7244086167529568,
480,-0.7025320039584922,
481,-0.6806484574567969,
482,-0.6587581932295911,
483,-0.6368614273249938,
484,-0.6149583758551956,
485,-0.5930492549945211,
486,-0.5711342809770991,
487,-0.5492136700948999,
488,-0.527287638695528,
489,-0.5053564031800118,
490,-0.4834201800008423,
491,-0.4614791856596355,
492,-0.43953363670519796,
493,-0.41758374973118817,
494,-0.39562974137417883,
495,-0.3736718283113193,
496,-0.35171022725837175,
497,-0.32974515496749746,
498,-0.30777682822504204,
499,-0.2858054638495714,
500,-0.26383127868953216,
501,-0.24185448962131006,
502,-0.21987531354689116,
503,-0.19789396739191967,
504,-0.1759106681033582,
505,-0.15392563264752046,
506,-0.13193907800785587,
507,-0.10995122118273226,
508,-0.08796227918346977,
509,-0.06597246903199827,
510,-0.043982007758916586,
511,-0.021991112401150037,
512,-6.8833827526759706e-15,-0.9399489760398865
513,0.02199111240116114,-0.9342527985572815
514,0.04398200775892791,-0.8991232514381409
515,0.06597246903200948,-0.8500495553016663
516,0.08796227918348065,-1.1385693550109863
517,0.10995122118274336,-0.881708562374115
518,0.13193907800786697,-0.8273103833198547
519,0.15392563264753173,-0.8675641417503357
520,0.17591066810336942,-0.8544859290122986
521,0.197893967391906,-0.8390867114067078
522,0.21987531354690226,-0.8023056387901306
523,0.24185448962132117,-0.7926484942436218
524,0.2638312786895433,-0.9348953366279602
525,0.2858054638495826,-0.8903456330299377
526,0.3077768282250532,-0.8447661995887756
527,0.32974515496750856,-0.9005580544471741
528,0.351710227258383,-0.8162050843238831
529,0.3736718283113304,-0.8191284537315369
530,0.395629741374165,-0.8446521162986755
531,0.4175837497311993,-0.79278165102005
532,0.439533636705209,-0.7080690264701843
533,0.46147918565964663,-0.8511934876441956
534,0.4834201800008533,-0.8651009202003479
535,0.5053564031800232,-0.77898770570755
536,0.5272876386955391,-0.8068528771400452
537,0.5492136700949108,-0.8330900073051453
538,0.5711342809771102,-0.7985144257545471
539,0.5930492549945077,-0.6820808053016663
540,0.6149583758552067,-0.5959963202476501
541,0.6368614273250051,-0.7551506161689758
542,0.658758193229602,-0.6812779307365417
543,0.6806484574568081,-0.7246978878974915
544,0.7025320039585032,-0.8872914910316467
545,0.7244086167529677,-0.7289952635765076
546,0.7462780799268158,-0.7135419249534607
547,0.7681401776373242,-0.6726170182228088
548,0.7899946941143654,-0.7334240078926086
549,0.8118414136627342,-0.6937739253044128
550,0.8336801206641038,-0.6616278290748596
551,0.8555105995792279,-0.6215303540229797
552,0.8773326349501427,-0.5863351225852966
553,0.899146011402119,-0.671029269695282
554,0.9209505136459876,-0.6787117123603821
555,0.9427459264800646,-0.7025179266929626
556,0.964532034792474,-0.6661080718040466
557,0.9863086235630724,-0.6059301495552063
558,1.00807547786577,-0.5812779068946838
559,1.0298323828704774,-0.6521492600440979
560,1.0515791238453014,-0.7018792033195496
561,1.0733154861587375,-0.5923838019371033
562,1.0950412552816156,-0.5000547766685486
563,1.1167562167894145,-0.5634639859199524
564,1.138460156364182,-0.552313506603241
565,1.1601528597968451,-0.6454614996910095
566,1.181834112989131,-0.6295046210289001
567,1.2035037019558716,-0.5516733527183533
568,1.225161412826948,-0.5112356543540955
569,1.246807031849473,-0.5490346550941467
570,1.2684403453899746,-0.5824838280677795
571,1.2900611399363326,-0.6527299284934998
572,1.3116692021000826,-0.5666957497596741
573,1.333264318618326,-0.6744819283485413
574,1.3548462763560294,-0.5460322499275208
575,1.3764148623079344,-0.5391244292259216
576,1.3979698636008537,-0.5062393546104431
577,1.4195110674956033,-0.5464766621589661
578,1.4410382613891715,-0.6108497977256775
579,1.462551232816895,-0.6581822037696838
580,1.484049769454382,-0.47770458459854126
581,1.505533659119804,-0.6506500840187073
582,1.527002689775795,-0.5066489577293396
583,1.5484566495317376,-0.616535484790802
584,1.5698953266456626,-0.5359860062599182
585,1.59131850952653,-0.8076995015144348
586,1.61272598673615,-0.4606042504310608
587,1.6341175469913405,-0.5572763085365295
588,1.6554929791660857,-0.5025145411491394
589,1.6768520722934523,-0.5021482110023499
590,1.6981946155678624,-0.725789487361908
591,1.719520398346981,-0.668118417263031
592,1.7408292101539913,-0.6028619408607483
593,1.762120840679474,-0.6348628401756287
594,1.7833950797836802,-0.47857290506362915
595,1.8046517174984107,-0.6023563742637634
596,1.825890544029281,-0.5636979937553406
597,1.8471113497576237,-0.5458967089653015
598,1.8683139252426288,-0.4971718192100525
599,1.8894980612234846,-0.46803420782089233
600,1.9106635486212737,-0.6040070652961731
601,1.931810178541228,-0.5156267285346985
602,1.9529377422745995,-0.5287051796913147
603,1.9740460313009112,-0.6144168972969055
604,1.9951348372898248,-0.4605223536491394
605,2.0162039521033868,-0.5856223702430725
606,2.0372531677979167,-0.5558276772499084
607,2.0582822766261275,-0.6879948973655701
608,2.079291071039255,-0.5770934224128723
609,2.100279343688931,-0.5263765454292297
610,2.1212468874294257,-0.5579738020896912
611,2.1421934953195,-0.6056414246559143
612,2.163118960624637,-0.557731568813324
613,2.184023076818896,-0.5143030285835266
614,2.204905637587136,-0.6469483971595764
615,2.225766436826889,-0.5364459156990051
616,2.2466052686504665,-0.5917328000068665
617,2.267421927387056,-0.5078848004341125
618,2.288216207584595,-0.5950886607170105
619,2.308987904011978,-0.5515747666358948
620,2.329736811660901,-0.9322544932365417
621,2.35046272574807,-0.5208260416984558
622,2.371165441717032,-0.5787692666053772
623,2.3918447552403856,-0.5806347727775574
624,2.4125004622216326,-0.6345968842506409
625,2.433132358797259,-0.6272312998771667
626,2.4537402413388234,-0.5704843401908875
627,2.474323906454797,-0.5869562029838562
628,2.494883150992763,-0.575887143611908
629,2.51541777204123,-0.6724085211753845
630,2.535927566931825,-0.5727249979972839
631,2.556412333241107,-0.6494593024253845
632,2.576871868792749,-0.5674020648002625
633,2.5973059716593703,-0.7475360035896301
634,2.6177144401646038,-0.6080475449562073
635,2.638097072885149,-0.5706927180290222
636,2.658453668652605,-0.6048417687416077
637,2.678784026555636,-0.5610862374305725
638,2.699087945941771,-0.6178527474403381
639,2.719365226419568,-0.5472373366355896
640,2.7396156678604098,-1.0539250373840332
641,2.75983907040066,-0.7573797106742859
642,2.7800352344434773,-0.5719422698020935
643,2.8002039606608538,-0.7686732411384583
644,2.820345049995649,-0.6088559031486511
645,2.840458303663397,-0.6541902422904968
646,2.860543523154452,-0.5324311852455139
647,2.8806005102357566,-0.7902536988258362
648,2.9006290669529946,-0.8147208094596863
649,2.92062899563235,-0.6233373284339905
650,2.940600098882647,-0.6458321213722229
651,2.960542179597136,-0.5692792534828186
652,2.980455040955509,-0.6793041825294495
653,3.0003384864259086,-0.902266800403595
654,3.0201923197667107,-0.6071528792381287
655,3.0400163450286404,-0.8374781012535095
656,3.0598103665565257,-0.6896465420722961
657,3.0795741889914114,-0.6731454730033875
658,3.099307617272304,-0.7263018488883972
659,3.119010456638277,-0.7446610331535339
660,3.1386825126302385,-0.7872162461280823
661,3.158323591092916,-0.7863369584083557
662,3.177933498176838,-0.8718076348304749
663,3.1975120403400945,-0.8033055663108826
664,3.217059024350423,-0.768805205821991
665,3.236574257286938,-0.7701457142829895
666,3.256057546542214,-1.2223951816558838
667,3.2755086998240066,-0.8528161644935608
668,3.294927525157332,-0.7210544943809509
669,3.3143138308861966,-0.7883730530738831
670,3.3336674256755745,-0.9548500180244446
671,3.3529881185133377,-0.7564674019813538
672,3.372275718712005,-1.3329715728759766
673,3.3915300359107943,-0.7444708943367004
674,3.410750880077322,-0.9199123978614807
675,3.4299380615096613,-0.8329783082008362
676,3.4490913908380345,-0.8094521164894104
677,3.4682106790268565,-0.9553590416908264
678,3.487295737376449,-0.8351758122444153
679,3.5063463775249697,-0.8689506649971008
680,3.5253624114503364,-1.007075309753418
681,3.544343651471926,-0.8636295199394226
682,3.5632899102526068,-0.8735254406929016
683,3.582201000800411,-0.9156679511070251
684,3.6010767364705507,-1.4600837230682373
685,3.6199169309670944,-1.0434088706970215
686,3.638721398344969,-1.088073968887329
687,3.657489953011655,-0.8420607447624207
688,3.676222409729071,-1.1703968048095703
689,3.694918583615475,-1.0988483428955078
690,3.7135782901471366,-0.9356425404548645
691,3.732201345160328,-0.9338461756706238
692,3.7507875648529727,-1.140812873840332
693,3.769336765786627,-0.977864682674408
694,3.787848764888125,-0.9958307147026062
695,3.806323379451551,-1.0510683059692383
696,3.824760427139896,-1.0358507633209229
697,3.8431597259869235,-1.0155212879180908
698,3.861521094399022,-1.2199349403381348
699,3.8798443511568568,-1.2009389400482178
700,3.898129315417324,-1.1631081104278564
701,3.916375806715165,-1.1450302600860596
702,3.93458364496492,-1.1884088516235352
703,3.952752650462534,-1.0145339965820312
704,3.9708826438872986,-1.0381190776824951
705,3.9889734463034787,-1.3939566612243652
706,4.007024879162137,-1.1649072170257568
707,4.0250367643029605,-1.1636474132537842
708,4.043008923955872,-1.1589539051055908
709,4.060941180742954,-1.1643962860107422
710,4.078833357680029,-1.150036096572876
711,4.096685278178576,-1.2482550144195557
712,4.114496766047307,-1.407782793045044
713,4.132267645494066,-1.1967637538909912
714,4.149997741127427,-1.156463623046875
715,4.167686877958485,-1.2906763553619385
716,4.185334881402642,-1.3286736011505127
717,4.202941577281187,-1.2947802543640137
718,4.220506791823181,-1.431006669998169
719,4.238030351667007,-1.5038673877716064
720,4.255512083862243,-1.4105193614959717
721,4.272951815871212,-1.4749600887298584
722,4.290349375570838,-1.349055290222168
723,4.307704591254212,-1.5266647338867188
724,4.325017291632342,-1.4186582565307617
725,4.342287305835902,-1.384718894958496
726,4.359514463416787,-1.3555831909179688
727,4.376698594349945,-1.5251455307006836
728,4.3938395290349,-1.3745992183685303
729,4.410937098297589,-1.6133530139923096
730,4.427991133391865,-1.4070146083831787
731,4.445001466001328,-1.490480661392212
732,4.46196792824084,-1.421088695526123
733,4.478890352658251,-1.5294499397277832
734,4.4957685722361,-1.444687843322754
735,4.512602420393138,-1.592210054397583
736,4.529391730986117,-1.5278832912445068
737,4.546136338311283,-1.4820570945739746
738,4.562836077106157,-1.538501501083374
739,4.579490782551022,-1.6202142238616943
740,4.596100290270698,-1.5909404754638672
741,4.61266443633603,-1.5473814010620117
742,4.629183057265564,-1.5677173137664795
743,4.645655990027219,-1.6740031242370605
744,4.662083072039761,-1.6006460189819336
745,4.678464141174559,-1.6640360355377197
746,4.694799035757038,-1.6340916156768799
747,4.7110875945684185,-1.632138967514038
748,4.727329656847166,-1.6851935386657715
749,4.743525062290719,-1.689366102218628
750,4.7596736510569455,-1.8133552074432373
751,4.775775263765776,-2.0015997886657715
752,4.79182974150083,-1.7757251262664795
753,4.807836925810857,-1.7478175163269043
754,4.823796658711446,-1.9964871406555176
755,4.839708782686442,-1.888481616973877
756,4.85557314068964,-1.7468082904815674
757,4.871389576146195,-1.8742201328277588
758,4.887157932954312,-1.9845664501190186
759,4.9028780554866565,-2.075147867202759
760,4.918549788591946,-1.8978376388549805
761,4.934172977596539,-2.1081702709198
762,4.949747468305832,-2.0892786979675293
763,4.965273107005924,-1.9855611324310303
764,4.980749740464995,-2.003241539001465
765,4.996177215934955,-2.0308454036712646
766,5.011555381152814,-1.9190001487731934
767,5.026884084342325,-1.9573085308074951
768,5.042163174215359,-1.9720664024353027
769,5.05739249997345,-2.1392006874084473
770,5.072571911309336,-2.202345609664917
771,5.08770125840832,-2.069146156311035
772,5.102780391949888,-1.9997575283050537
773,5.117809163109047,-2.128801107406616
774,5.132787423557925,-2.1688058376312256
775,5.1477150254671065,-2.1537747383117676
776,5.16259182150722,-2.244231700897217
777,5.177417664850279,-2.0706024169921875
778,5.192192409171176,-2.1413168907165527
779,5.206915908649185,-2.301621437072754
780,5.221588017969275,-2.273703098297119
781,5.236208592323685,-2.244101047515869
782,5.250777487413215,-2.262030601501465
783,5.265294559448785,-2.3300931453704834
784,5.2797596651527225,-2.4041173458099365
785,5.294172661760308,-2.2987499237060547
786,5.308533407021063,-2.3421924114227295
787,5.322841759200218,-2.504140615463257
788,5.337097577080144,-2.4176933765411377
789,5.351300719961641,-2.6459619998931885
790,5.365451047665456,-2.317446231842041
791,5.379548420533534,-2.6650259494781494
792,5.393592699430529,-2.6436071395874023
793,5.407583745745047,-2.4885330200195312
794,5.42152142139114,-2.5293385982513428
795,5.4354055888095605,-2.4679739475250244
796,5.449236110969165,-2.610050916671753
797,5.463012851368316,-2.5374529361724854
798,5.476735674036116,-2.4953298568725586
799,5.490404443533877,-2.628445625305176
800,5.50401902495633,-2.598144054412842
801,5.517579283933085,-2.568364381790161
802,5.531085086629829,-2.758526563644409
803,5.5445362997497725,-2.451780319213867
804,5.557932790534857,-2.81410813331604
805,5.571274426767112,-2.8983724117279053
806,5.584561076770005,-2.6664767265319824
807,5.597792609409632,-2.6853623390197754
808,5.610968894096143,-2.7566280364990234
809,5.624089800784891,-2.7357017993927
810,5.637155199977858,-2.753941059112549
811,5.650164962724798,-2.948922872543335
812,5.663118960624635,-2.9097023010253906
813,5.676017065826624,-2.765227794647217
814,5.688859151031659,-2.8750557899475098
815,5.701645089493573,-2.8812758922576904
816,5.714374755020288,-3.0307776927948
817,5.72704802197517,-2.892479419708252
818,5.739664765278164,-2.9288389682769775
819,5.752224860407136,-2.927356719970703
820,5.764728183398989,-3.4930174350738525
821,5.777174610851001,-2.897512674331665
822,5.7895640199219285,-3.018803358078003
823,5.801896288333335,-3.161799192428589
824,5.814171294370697,-3.2258708477020264
825,5.826388916884644,-3.2128846645355225
826,5.838549035292203,-3.095515251159668
827,5.85065152957789,-3.221050977706909
828,5.862696280294996,-3.1158268451690674
829,5.874683168566668,-3.1014328002929688
830,5.886612076087187,-3.3078885078430176
831,5.8984828851230215,-3.1296708583831787
832,5.910295478514107,-3.188448429107666
833,5.922049739674902,-3.142348289489746
834,5.933745552595583,-3.2691385746002197
835,5.9453828018432215,-3.243189811706543
836,5.956961372562841,-3.2326271533966064
837,5.96848115047865,-3.302093505859375
838,5.979942021895064,-3.4867537021636963
839,5.991343873697934,-3.460407018661499
840,6.002686593355562,-3.3624110221862793
841,6.013970068919908,-3.3552565574645996
842,6.025194189027612,-3.4318645000457764
843,6.036358842901128,-3.4021999835968018
844,6.047463920349853,-4.000360488891602
845,6.058509311771132,-3.4834229946136475
846,6.069494908151435,-3.5820930004119873
847,6.0804206010673365,-3.4294188022613525
848,6.091286282686682,-3.5639970302581787
849,6.102091845769559,-3.5725553035736084
850,6.112837183669443,-3.7169768810272217
851,6.123522190334176,-3.616809129714966
852,6.134146760307044,-3.6177780628204346
853,6.144710788727858,-3.5383718013763428
854,6.155214171333893,-3.7079646587371826
855,6.165656804461029,-3.7010037899017334
856,6.17603858504467,-3.711714029312134
857,6.186359410620857,-3.8282039165496826
858,6.196619179327183,-3.8933145999908447
859,6.206817789903896,-3.7808802127838135
860,6.216955141694819,-3.667930841445923
861,6.227031134648367,-3.7510221004486084
862,6.23704566931858,-3.9407784938812256
863,6.246998646866024,-3.823803186416626
864,6.256889969058851,-3.7271134853363037
865,6.266719538273679,-3.8618557453155518
866,6.276487257496654,-3.8735439777374268
867,6.286193030324306,-3.901989698410034
868,6.295836760964598,-3.7715251445770264
869,6.305418354237792,-4.081475257873535
870,6.31493771557742,-4.014331340789795
871,6.3243947510312495,-3.9605672359466553
872,6.333789367262136,-4.011280536651611
873,6.343121471549034,-4.111627578735352
874,6.352390971787815,-4.00819730758667
875,6.361597776492284,-4.011509418487549
876,6.370741794794967,-4.236253261566162
877,6.379822936448117,-4.210387229919434
878,6.388841111824525,-4.108177661895752
879,6.397796231918428,-4.061497211456299
880,6.406688208346427,-4.569183826446533
881,6.415516953348285,-4.21724271774292
882,6.424282379787872,-4.129074573516846
883,6.432984401153948,-4.270458698272705
884,6.441622931561095,-4.268721103668213
885,6.450197885750487,-4.259515285491943
886,6.458709179090805,-4.255229949951172
887,6.467156727579011,-4.265060901641846
888,6.475540447841207,-4.3392205238342285
889,6.483860257133471,-4.358471870422363
890,6.492116073342629,-4.522791862487793
891,6.500307814987124,-4.364221572875977
892,6.508435401217757,-4.4085798263549805
893,6.516498751818553,-4.424497127532959
894,6.5244977872074745,-4.4474406242370605
